transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,customer_id,transaction_date,transaction_timestamp,merchant_id,device_id,account_balance,amount_zscore_client,hours_since_last_txn,is_new_merchant_for_client,is_new_device_for_client,is_unusual_hour_for_client,amount_pct_of_balance,risky_combo_flag
7985,103.94,21,Electronics,1,0,42,2,22,0,CUST_00289,2026-05-04,2026-05-04 21:00:00,Electronics_M9,DEV_485,2195.37,-0.5561334267129272,59.0,1,1,1,0.04734509444877173,0
3198,376.21,21,Grocery,0,0,77,4,30,0,CUST_00098,2026-05-04,2026-05-04 21:00:00,Grocery_M32,DEV_78,5594.21,1.080796508961919,241.0,1,1,0,0.06724988872423451,0
7844,112.48,22,Travel,0,0,88,2,56,0,CUST_00550,2026-05-04,2026-05-04 22:00:00,Travel_M25,DEV_641,764.45,-0.28340332210716523,161.0,1,1,0,0.147138465563477,0
7738,42.12,22,Clothing,0,0,68,4,43,0,CUST_00546,2026-05-04,2026-05-04 22:00:00,Clothing_M4,DEV_275,17835.16,-0.8794771847938997,294.0,1,1,0,0.0023616272576192196,0
7799,47.88,23,Grocery,0,0,31,2,41,0,CUST_00404,2026-05-04,2026-05-04 23:00:00,Grocery_M17,DEV_399,6189.91,-0.6971327313813637,19.0,1,1,1,0.007735169008919355,0
8677,27.92,23,Electronics,0,0,80,2,21,0,CUST_00266,2026-05-04,2026-05-04 23:00:00,Electronics_M18,DEV_234,5843.89,-0.8896041439473832,151.0,1,1,1,0.004777639551736943,0
2905,133.06,23,Clothing,0,0,55,1,29,0,CUST_00352,2026-05-04,2026-05-04 23:00:00,Clothing_M6,DEV_693,1189.5,-0.31780890540799733,15.0,1,1,1,0.11186212694409416,0
8168,208.24,23,Food,0,0,77,2,53,0,CUST_00106,2026-05-04,2026-05-04 23:00:00,Food_M1,DEV_514,2777.87,-0.017320437621457876,8.0,1,1,1,0.07496391119814823,0
5789,1321.02,0,Electronics,0,0,54,2,64,0,CUST_00000,2026-05-05,2026-05-05 00:00:00,Electronics_M7,DEV_208,1859.93,4.48396392104282,98.0,1,1,0,0.7102525363857779,0
1108,255.56,0,Grocery,0,0,59,1,52,0,CUST_00144,2026-05-05,2026-05-05 00:00:00,Grocery_M28,DEV_252,2226.03,0.0662853767113238,98.0,1,1,1,0.11480528115074819,0
8123,22.59,0,Grocery,0,0,42,2,24,0,CUST_00347,2026-05-05,2026-05-05 00:00:00,Grocery_M11,DEV_406,1393.09,-0.9353353749214878,7.0,1,0,0,0.016215750597592404,0
1410,364.86,1,Grocery,1,0,69,1,46,0,CUST_00159,2026-05-05,2026-05-05 01:00:00,Grocery_M18,DEV_751,9099.94,0.7071067811865476,2106.0,1,1,0,0.04009476985562542,0
117,293.03,1,Clothing,0,0,81,4,61,0,CUST_00208,2026-05-05,2026-05-05 01:00:00,Clothing_M26,DEV_231,4919.61,0.82095073319,481.0,1,1,0,0.059563664599429626,0
6811,267.7,2,Clothing,0,0,39,2,54,0,CUST_00452,2026-05-05,2026-05-05 02:00:00,Clothing_M9,DEV_251,5626.77,0.4324932063948474,14.0,1,1,1,0.04757614048557165,0
2192,427.91,2,Grocery,0,0,34,1,21,0,CUST_00158,2026-05-05,2026-05-05 02:00:00,Grocery_M2,DEV_287,20704.84,1.4617197196767169,13.0,1,1,1,0.020667148357582092,0
4013,215.02,2,Food,0,0,34,2,28,0,CUST_00516,2026-05-05,2026-05-05 02:00:00,Food_M13,DEV_54,1829.53,0.17283378119138607,35.0,1,1,1,0.11752745240580915,0
9262,127.28,3,Clothing,0,0,61,2,40,0,CUST_00235,2026-05-05,2026-05-05 03:00:00,Clothing_M0,DEV_439,3263.93,-0.3224712752885232,15.0,0,1,1,0.038995934349082245,0
2509,337.88,3,Clothing,0,0,91,1,48,0,CUST_00222,2026-05-05,2026-05-05 03:00:00,Clothing_M36,DEV_604,12093.71,0.7990085877585955,110.0,0,1,1,0.027938490339192854,0
2564,13.63,3,Food,0,0,80,1,61,0,CUST_00238,2026-05-05,2026-05-05 03:00:00,Food_M10,DEV_183,3635.67,-0.7992011108510089,299.0,1,1,0,0.0037489651150957046,0
6888,79.83,3,Food,0,1,42,2,33,0,CUST_00444,2026-05-05,2026-05-05 03:00:00,Food_M6,DEV_299,2636.33,-0.6355075724740042,168.0,1,1,1,0.030280731167949385,0
2181,65.57,4,Grocery,0,0,99,2,49,0,CUST_00513,2026-05-05,2026-05-05 04:00:00,Grocery_M19,DEV_164,1277.3,-0.6412323644209473,24.0,0,1,0,0.0513348469427699,0
940,154.66,4,Electronics,0,1,62,2,30,0,CUST_00241,2026-05-05,2026-05-05 04:00:00,Electronics_M5,DEV_500,4112.64,0.10171445655557566,482.0,1,1,0,0.03760601462807345,0
2178,185.34,4,Grocery,0,0,72,3,68,0,CUST_00061,2026-05-05,2026-05-05 04:00:00,Grocery_M10,DEV_184,3427.08,-0.012352427539394927,314.0,1,1,1,0.054081025245982,0
7010,42.03,6,Grocery,0,0,85,4,69,0,CUST_00098,2026-05-05,2026-05-05 06:00:00,Grocery_M18,DEV_756,5594.21,-0.9085105413676898,9.0,1,1,1,0.007513125177639023,0
1945,279.73,6,Food,0,0,56,1,69,0,CUST_00321,2026-05-05,2026-05-05 06:00:00,Food_M37,DEV_667,7854.33,0.6331716089797481,16.0,0,1,1,0.035614750080528834,0
8753,52.13,6,Electronics,0,0,38,3,34,0,CUST_00424,2026-05-05,2026-05-05 06:00:00,Electronics_M26,DEV_598,9361.88,-0.6913762026348319,519.0,1,1,1,0.005568326019987439,0
6642,284.5,6,Grocery,0,0,43,1,33,0,CUST_00040,2026-05-05,2026-05-05 06:00:00,Grocery_M27,DEV_196,3294.58,0.569941733993897,181.0,1,1,0,0.08635395103472977,0
7353,123.44,6,Clothing,0,0,55,2,65,0,CUST_00343,2026-05-05,2026-05-05 06:00:00,Clothing_M32,DEV_147,15904.08,-0.5257000591553357,543.0,1,1,0,0.007761530374595701,0
9799,96.42,7,Clothing,0,1,98,1,47,0,CUST_00089,2026-05-05,2026-05-05 07:00:00,Clothing_M35,DEV_182,1595.15,-0.6758439410837184,90.0,1,1,0,0.060445726107262635,0
6835,422.03,7,Grocery,0,0,50,2,33,0,CUST_00324,2026-05-05,2026-05-05 07:00:00,Grocery_M35,DEV_501,1663.12,0.23312742607725517,27.0,1,1,0,0.25375799701765356,0
139,81.36,7,Clothing,1,0,51,4,55,0,CUST_00155,2026-05-05,2026-05-05 07:00:00,Clothing_M35,DEV_700,6514.27,-0.5203065595870502,174.0,1,1,1,0.012489503812399546,0
8170,39.0,7,Electronics,0,0,52,1,64,0,CUST_00164,2026-05-05,2026-05-05 07:00:00,Electronics_M9,DEV_575,5121.88,-0.3462715236391878,91.0,1,0,1,0.007614391590587831,0
9345,10.81,7,Clothing,0,0,44,3,22,0,CUST_00299,2026-05-05,2026-05-05 07:00:00,Clothing_M25,DEV_708,7643.28,-0.7983476430484722,63.0,0,1,0,0.001414314273453282,0
2546,120.37,8,Clothing,0,0,45,2,23,0,CUST_00208,2026-05-05,2026-05-05 08:00:00,Clothing_M24,DEV_680,4919.61,-0.6096866767132705,7.0,1,1,0,0.024467386642437108,0
3335,397.98,8,Grocery,0,0,39,0,42,0,CUST_00540,2026-05-05,2026-05-05 08:00:00,Grocery_M3,DEV_254,5750.77,0.9654427160782635,338.0,1,1,1,0.06920464563875794,0
4381,11.53,9,Electronics,0,0,95,0,69,0,CUST_00378,2026-05-05,2026-05-05 09:00:00,Electronics_M11,DEV_538,31321.14,-0.7060556663278917,28.0,1,1,1,0.00036812197768025046,0
5535,32.1,9,Clothing,0,0,52,3,54,0,CUST_00564,2026-05-05,2026-05-05 09:00:00,Clothing_M10,DEV_355,10814.57,-0.9036578267834469,51.0,1,1,1,0.0029682178764389154,0
3413,4.08,9,Travel,0,0,62,1,23,0,CUST_00412,2026-05-05,2026-05-05 09:00:00,Travel_M27,DEV_225,2547.27,-1.0426148970665543,153.0,1,1,1,0.0016017147769965493,0
316,214.32,10,Grocery,0,0,27,0,39,0,CUST_00444,2026-05-05,2026-05-05 10:00:00,Grocery_M29,DEV_52,2636.33,0.1360601680820016,7.0,1,1,1,0.08129483031335227,0
3614,287.67,11,Electronics,0,0,72,1,68,0,CUST_00126,2026-05-05,2026-05-05 11:00:00,Electronics_M1,DEV_438,5398.09,1.014018022360321,992.0,1,1,1,0.05329107147157606,0
3033,250.21,12,Food,0,0,62,4,33,0,CUST_00233,2026-05-05,2026-05-05 12:00:00,Food_M20,DEV_507,11428.92,0.8596013986284674,129.0,1,1,0,0.021892707272428192,0
4209,16.19,12,Food,0,0,73,2,66,0,CUST_00418,2026-05-05,2026-05-05 12:00:00,Food_M4,DEV_319,1072.52,-0.9321786818606782,24.0,0,0,0,0.01509528959832917,0
3322,12.38,12,Clothing,0,0,49,2,32,0,CUST_00173,2026-05-05,2026-05-05 12:00:00,Clothing_M27,DEV_544,4162.15,-1.0191066422270496,173.0,1,1,0,0.0029744242759150922,0
7410,163.64,12,Clothing,1,0,90,3,21,0,CUST_00275,2026-05-05,2026-05-05 12:00:00,Clothing_M15,DEV_72,2693.43,-0.06089367029839733,42.0,0,1,1,0.060755245170656,0
7715,13.52,14,Grocery,0,1,28,3,22,0,CUST_00487,2026-05-05,2026-05-05 14:00:00,Grocery_M8,DEV_207,1142.64,-0.9797235710963872,90.0,1,1,1,0.011832248127144156,0
8022,331.91,14,Clothing,0,0,82,1,45,0,CUST_00330,2026-05-05,2026-05-05 14:00:00,Clothing_M11,DEV_379,12286.05,0.7446455028978959,85.0,0,1,1,0.027015192026729504,0
7940,116.11,14,Grocery,0,0,33,1,57,0,CUST_00430,2026-05-05,2026-05-05 14:00:00,Grocery_M24,DEV_478,13531.27,-0.19989676071834064,868.0,1,1,1,0.008580864915118832,0
4312,509.07,14,Clothing,0,1,93,2,27,0,CUST_00230,2026-05-05,2026-05-05 14:00:00,Clothing_M37,DEV_445,13083.93,1.5716907513174951,86.0,1,1,0,0.03890803451256618,0
1555,46.6,14,Grocery,0,0,87,5,28,0,CUST_00219,2026-05-05,2026-05-05 14:00:00,Grocery_M3,DEV_288,11826.97,-0.6490415560728969,566.0,1,1,1,0.003940146969173001,0
2738,141.54,15,Clothing,1,0,55,2,64,0,CUST_00076,2026-05-05,2026-05-05 15:00:00,Clothing_M17,DEV_531,3123.82,-0.39088905134052915,83.0,1,1,0,0.04530990902164657,0
4905,468.81,15,Travel,0,0,27,2,68,0,CUST_00101,2026-05-05,2026-05-05 15:00:00,Travel_M21,DEV_208,12965.71,2.7409898061017004,23.0,1,1,1,0.036157680528100665,0
2824,45.2,16,Electronics,0,0,71,3,68,0,CUST_00213,2026-05-05,2026-05-05 16:00:00,Electronics_M30,DEV_257,12540.53,-0.6997850677475271,112.0,1,1,1,0.0036043133743151206,0
1548,143.82,16,Electronics,0,0,91,1,22,0,CUST_00176,2026-05-05,2026-05-05 16:00:00,Electronics_M8,DEV_3,1588.1,-0.027183744833065834,242.0,1,1,1,0.09056104779296015,0
5463,12.68,16,Clothing,0,0,94,4,47,0,CUST_00394,2026-05-05,2026-05-05 16:00:00,Clothing_M8,DEV_402,5379.91,-0.8642893573822747,437.0,1,1,1,0.0023569167513954694,0
1593,24.74,17,Clothing,0,0,49,2,63,0,CUST_00433,2026-05-05,2026-05-05 17:00:00,Clothing_M12,DEV_553,6162.13,-1.2521893826405426,41.0,1,1,0,0.004014845516079667,0
857,6.7,17,Clothing,1,0,98,4,30,0,CUST_00576,2026-05-05,2026-05-05 17:00:00,Clothing_M12,DEV_700,7715.69,-1.0395271047704748,27.0,1,1,1,0.0008683604447560751,0
8984,145.11,18,Clothing,0,1,37,2,55,0,CUST_00233,2026-05-05,2026-05-05 18:00:00,Clothing_M8,DEV_261,11428.92,0.06877055088432882,6.0,1,1,0,0.012696737749498642,0
9762,28.6,18,Food,0,0,73,3,54,0,CUST_00462,2026-05-05,2026-05-05 18:00:00,Food_M22,DEV_388,8363.8,-0.9010100261451055,36.0,1,1,1,0.0034194983141634192,0
9500,43.51,18,Electronics,0,0,61,0,64,0,CUST_00522,2026-05-05,2026-05-05 18:00:00,Electronics_M6,DEV_464,7265.9,-0.944157840637461,92.0,1,1,1,0.005988246466370305,0
7077,153.59,19,Grocery,0,0,95,1,52,0,CUST_00020,2026-05-05,2026-05-05 19:00:00,Grocery_M20,DEV_530,883.93,-0.39734033775769684,427.0,1,1,1,0.17375810301720726,0
9449,70.27,19,Travel,0,0,88,2,22,0,CUST_00497,2026-05-05,2026-05-05 19:00:00,Travel_M31,DEV_70,2225.45,-0.29861042481815736,807.0,1,1,1,0.03157563638814622,0
3953,661.78,19,Electronics,0,0,91,3,32,0,CUST_00453,2026-05-05,2026-05-05 19:00:00,Electronics_M14,DEV_432,3036.77,2.80750864347015,438.0,1,1,1,0.21792233195138255,0
6662,104.96,20,Food,0,0,48,2,46,0,CUST_00455,2026-05-05,2026-05-05 20:00:00,Food_M23,DEV_673,6320.73,-0.43553815910632676,176.0,1,1,0,0.01660567687593047,0
8071,102.96,20,Travel,0,0,88,2,63,0,CUST_00158,2026-05-05,2026-05-05 20:00:00,Travel_M32,DEV_109,20704.84,-0.39820608468900315,18.0,1,1,1,0.0049727503327724335,0
3505,409.79,20,Clothing,0,0,93,4,62,0,CUST_00210,2026-05-05,2026-05-05 20:00:00,Clothing_M17,DEV_454,1548.2,0.14939873605835854,515.0,1,1,0,0.264688024802997,0
4675,94.3,20,Electronics,0,1,30,0,32,0,CUST_00203,2026-05-05,2026-05-05 20:00:00,Electronics_M14,DEV_322,790.91,0.12268608061220719,371.0,0,1,1,0.11922974801178389,0
3488,9.61,21,Clothing,0,0,30,0,56,0,CUST_00417,2026-05-05,2026-05-05 21:00:00,Clothing_M24,DEV_580,3470.54,-0.8590999494021867,160.0,1,1,0,0.0027690215355535446,0
7081,73.6,22,Food,0,0,78,0,31,0,CUST_00158,2026-05-05,2026-05-05 22:00:00,Food_M1,DEV_402,20704.84,-0.5662547740756089,2.0,0,1,1,0.003554724402603449,0
8073,237.5,22,Grocery,0,0,61,1,29,0,CUST_00471,2026-05-05,2026-05-05 22:00:00,Grocery_M27,DEV_279,6288.02,0.6767039455207368,38.0,1,1,1,0.03777023609975795,0
9423,157.44,22,Food,0,0,63,3,45,0,CUST_00553,2026-05-05,2026-05-05 22:00:00,Food_M16,DEV_578,857.93,-0.12068157448577715,78.0,1,1,1,0.18351147529518727,0
8288,3.26,22,Electronics,1,0,29,1,25,0,CUST_00557,2026-05-05,2026-05-05 22:00:00,Electronics_M17,DEV_15,8597.34,-0.8792677218649719,577.0,1,1,1,0.00037918705087852753,0
3624,372.97,22,Clothing,0,0,25,1,60,0,CUST_00531,2026-05-05,2026-05-05 22:00:00,Clothing_M16,DEV_307,734.91,0.15963635605572504,1165.0,1,1,1,0.5075043202569023,0
9742,6.04,23,Clothing,0,0,67,1,40,0,CUST_00418,2026-05-05,2026-05-05 23:00:00,Clothing_M15,DEV_618,1072.52,-0.9870142427078715,11.0,0,1,0,0.005631596613582964,0
3000,369.21,23,Electronics,0,0,90,2,46,0,CUST_00550,2026-05-05,2026-05-05 23:00:00,Electronics_M14,DEV_11,764.45,1.3071175189154332,25.0,1,1,1,0.48297468768395574,0
9505,85.46,23,Food,1,0,33,2,41,0,CUST_00304,2026-05-05,2026-05-05 23:00:00,Food_M39,DEV_343,43216.39,-1.2766160152257013,880.0,1,1,0,0.001977490484512936,0
7017,49.72,23,Travel,0,0,85,0,18,0,CUST_00341,2026-05-05,2026-05-05 23:00:00,Travel_M30,DEV_237,65090.57,-0.8841032707548602,866.0,1,1,1,0.0007638587279232613,0
7403,152.93,0,Food,0,1,77,2,54,0,CUST_00457,2026-05-06,2026-05-06 00:00:00,Food_M2,DEV_408,11238.35,-0.21097477093928124,106.0,1,1,1,0.013607869482619779,0
1591,212.23,0,Food,0,0,59,2,23,0,CUST_00213,2026-05-06,2026-05-06 00:00:00,Food_M10,DEV_197,12540.53,-0.1353739884411548,8.0,0,1,1,0.01692352715555084,0
178,88.01,1,Electronics,0,1,68,0,20,0,CUST_00275,2026-05-06,2026-05-06 01:00:00,Electronics_M16,DEV_380,2693.43,-0.4974304996480053,13.0,1,1,0,0.032675807427703714,0
9437,232.75,2,Clothing,0,0,66,2,38,0,CUST_00000,2026-05-06,2026-05-06 02:00:00,Clothing_M5,DEV_719,1859.93,0.0970214591096995,26.0,1,1,1,0.12513911813885467,0
654,246.28,2,Electronics,0,0,77,1,57,0,CUST_00592,2026-05-06,2026-05-06 02:00:00,Electronics_M34,DEV_624,4828.12,0.44039844727802724,38.0,1,1,0,0.051009502663562634,0
3986,479.69,3,Travel,0,0,88,3,26,0,CUST_00262,2026-05-06,2026-05-06 03:00:00,Travel_M16,DEV_335,800.55,1.8349926249339166,215.0,0,1,0,0.5992005496221348,0
5491,30.61,3,Clothing,0,0,47,2,36,0,CUST_00292,2026-05-06,2026-05-06 03:00:00,Clothing_M11,DEV_526,5062.21,-0.8906167255353538,648.0,1,1,0,0.006046766135739134,0
2162,174.61,3,Food,0,0,53,3,45,0,CUST_00235,2026-05-06,2026-05-06 03:00:00,Food_M32,DEV_138,3263.93,-0.08247348660098514,24.0,1,1,1,0.05349685808212799,0
7336,48.0,4,Electronics,1,0,85,0,34,0,CUST_00560,2026-05-06,2026-05-06 04:00:00,Electronics_M29,DEV_182,6878.13,-1.0128181979201032,507.0,1,1,1,0.006978640996898866,0
1264,109.33,4,Travel,0,1,79,1,50,0,CUST_00212,2026-05-06,2026-05-06 04:00:00,Travel_M8,DEV_483,5238.61,-0.42628654499210233,168.0,1,1,0,0.020870039953346405,0
9215,4.27,5,Electronics,0,0,57,2,31,0,CUST_00311,2026-05-06,2026-05-06 05:00:00,Electronics_M5,DEV_778,5873.04,-1.1338112250158308,445.0,1,1,1,0.0007270510672496696,0
7643,103.82,6,Electronics,0,0,89,6,56,0,CUST_00457,2026-05-06,2026-05-06 06:00:00,Electronics_M19,DEV_251,11238.35,-0.47925694451423567,6.0,1,1,1,0.009238010917972833,0
7161,235.61,6,Grocery,1,0,65,1,47,0,CUST_00418,2026-05-06,2026-05-06 06:00:00,Grocery_M37,DEV_74,1072.52,0.25324188573450757,7.0,0,0,1,0.21967888710700034,0
3554,126.76,6,Food,0,0,84,2,44,0,CUST_00264,2026-05-06,2026-05-06 06:00:00,Food_M34,DEV_200,10097.59,-0.30253303925946556,240.0,1,1,0,0.012553490486343771,0
5811,32.79,6,Electronics,0,0,35,1,44,0,CUST_00063,2026-05-06,2026-05-06 06:00:00,Electronics_M38,DEV_547,3915.84,-0.8236320617534671,49.0,1,0,1,0.008373682275067417,0
8921,134.79,7,Clothing,0,0,89,3,61,0,CUST_00564,2026-05-06,2026-05-06 07:00:00,Clothing_M31,DEV_737,10814.57,-0.3239592764268325,22.0,1,1,1,0.012463741045644903,0
4861,176.76,7,Electronics,0,0,32,1,45,0,CUST_00418,2026-05-06,2026-05-06 07:00:00,Electronics_M5,DEV_549,1072.52,-0.06469631681301184,1.0,1,0,0,0.16480811546637825,0
6987,101.01,7,Food,1,0,44,1,26,0,CUST_00599,2026-05-06,2026-05-06 07:00:00,Food_M12,DEV_37,3412.96,-0.4424072538893731,48.0,0,1,1,0.029596010501148563,0
359,507.11,8,Clothing,0,0,88,0,45,0,CUST_00077,2026-05-06,2026-05-06 08:00:00,Clothing_M32,DEV_97,1652.45,1.7212408554980445,71.0,1,1,1,0.30688371811552545,0
1963,329.64,8,Clothing,0,0,28,1,29,0,CUST_00423,2026-05-06,2026-05-06 08:00:00,Clothing_M1,DEV_550,13048.49,1.1118475620344692,240.0,1,1,1,0.025262693231170807,0
4591,154.05,8,Travel,0,0,73,3,34,0,CUST_00117,2026-05-06,2026-05-06 08:00:00,Travel_M22,DEV_201,1795.8,-0.187280186497126,142.0,1,1,1,0.08578349482124958,0
7807,228.79,8,Clothing,0,0,79,1,52,0,CUST_00183,2026-05-06,2026-05-06 08:00:00,Clothing_M14,DEV_61,21666.33,0.28722056110964284,63.0,1,1,1,0.010559702543070284,0
8005,151.28,8,Food,0,0,27,0,50,0,CUST_00129,2026-05-06,2026-05-06 08:00:00,Food_M0,DEV_134,12098.51,-0.22807035408974502,227.0,1,1,1,0.012504019089954053,0
3593,150.97,9,Clothing,0,0,73,5,62,0,CUST_00134,2026-05-06,2026-05-06 09:00:00,Clothing_M13,DEV_90,5831.76,-0.027996199406889938,142.0,1,1,1,0.02588755367161886,0
7071,81.76,9,Food,0,1,53,1,35,0,CUST_00011,2026-05-06,2026-05-06 09:00:00,Food_M15,DEV_141,5942.33,-0.466028318436524,401.0,0,1,1,0.013758912749712656,0
9878,83.81,10,Grocery,0,0,72,4,33,0,CUST_00303,2026-05-06,2026-05-06 10:00:00,Grocery_M25,DEV_361,4300.15,-0.4362096564110521,1660.0,1,1,0,0.019490017790077092,0
7014,38.27,10,Grocery,0,0,42,4,54,0,CUST_00558,2026-05-06,2026-05-06 10:00:00,Grocery_M28,DEV_41,3648.15,-0.7050771320483628,122.0,1,1,1,0.01049024848210737,0
5526,6.3,10,Travel,0,0,57,1,31,0,CUST_00297,2026-05-06,2026-05-06 10:00:00,Travel_M31,DEV_671,4406.26,-1.2152825996733958,78.0,1,1,1,0.0014297839891427196,0
9591,128.48,11,Clothing,0,0,83,0,65,0,CUST_00424,2026-05-06,2026-05-06 11:00:00,Clothing_M19,DEV_682,9361.88,-0.24683897520488193,29.0,1,1,1,0.013723739248954269,0
1741,316.36,11,Travel,0,0,25,3,29,0,CUST_00289,2026-05-06,2026-05-06 11:00:00,Travel_M16,DEV_87,2195.37,0.645726408700431,38.0,1,1,0,0.14410327188583247,0
1916,230.47,11,Electronics,0,0,89,1,41,0,CUST_00396,2026-05-06,2026-05-06 11:00:00,Electronics_M23,DEV_98,1003.96,1.128012907968745,744.0,1,1,0,0.22956093868281605,0
2117,104.47,12,Food,0,0,53,5,41,0,CUST_00000,2026-05-06,2026-05-06 12:00:00,Food_M19,DEV_787,1859.93,-0.4200900839970485,10.0,1,1,1,0.0561687805455044,0
3316,195.08,12,Travel,0,1,71,3,62,0,CUST_00563,2026-05-06,2026-05-06 12:00:00,Travel_M23,DEV_466,1533.41,0.15544696324653975,75.0,1,1,0,0.12721972597022324,0
4014,38.69,13,Grocery,0,0,55,2,19,0,CUST_00221,2026-05-06,2026-05-06 13:00:00,Grocery_M26,DEV_789,6565.16,-0.9476523060722506,266.0,1,1,0,0.005893230324927344,0
8383,195.73,14,Electronics,0,0,43,3,64,0,CUST_00512,2026-05-06,2026-05-06 14:00:00,Electronics_M14,DEV_453,32580.51,0.5598756161766273,276.0,1,1,1,0.006007579377977816,0
2625,85.27,14,Food,0,0,49,3,36,0,CUST_00235,2026-05-06,2026-05-06 14:00:00,Food_M32,DEV_398,3263.93,-0.5354927648884276,11.0,0,0,1,0.02612494753257576,0
4623,28.55,14,Clothing,0,0,96,2,32,0,CUST_00131,2026-05-06,2026-05-06 14:00:00,Clothing_M12,DEV_627,3300.59,-0.9669786079845566,164.0,1,1,1,0.008649968641970072,0
176,34.49,14,Electronics,0,0,94,2,67,0,CUST_00380,2026-05-06,2026-05-06 14:00:00,Electronics_M33,DEV_99,1140.43,-0.8125331079226527,167.0,0,1,0,0.030242978525643838,0
1778,103.6,15,Travel,0,0,54,2,54,0,CUST_00454,2026-05-06,2026-05-06 15:00:00,Travel_M5,DEV_470,6873.72,1.1478411724989863,2189.0,1,1,0,0.015071897022281965,0
6307,84.94,15,Food,1,0,69,0,18,0,CUST_00452,2026-05-06,2026-05-06 15:00:00,Food_M17,DEV_423,5626.77,-0.5246794431791183,37.0,0,1,1,0.015095694332627776,0
7584,23.04,18,Food,1,0,74,3,31,0,CUST_00137,2026-05-06,2026-05-06 18:00:00,Food_M7,DEV_256,846.81,-0.7071067811865475,931.0,1,1,0,0.027207992347752154,0
85,67.05,18,Travel,0,0,59,3,20,0,CUST_00412,2026-05-06,2026-05-06 18:00:00,Travel_M23,DEV_668,2547.27,-0.5788757888584111,33.0,1,1,0,0.026322297989612407,0
732,303.32,18,Travel,0,0,94,2,57,0,CUST_00387,2026-05-06,2026-05-06 18:00:00,Travel_M20,DEV_571,10202.93,0.9104925230882434,90.0,1,1,1,0.029728715182795528,0
8013,182.25,18,Grocery,0,0,63,2,22,0,CUST_00199,2026-05-06,2026-05-06 18:00:00,Grocery_M6,DEV_454,1631.07,0.08793084145263783,200.0,0,1,1,0.11173646747227281,0
2810,228.06,19,Electronics,0,0,26,3,42,0,CUST_00262,2026-05-06,2026-05-06 19:00:00,Electronics_M6,DEV_755,800.55,0.1301480986500804,16.0,1,1,1,0.2848791455874087,0
7909,90.39,19,Electronics,0,0,42,3,53,0,CUST_00590,2026-05-06,2026-05-06 19:00:00,Electronics_M6,DEV_483,20717.04,-0.5445171583510425,47.0,1,1,0,0.004363075033885149,0
7894,104.86,20,Clothing,0,0,95,2,46,0,CUST_00155,2026-05-06,2026-05-06 20:00:00,Clothing_M20,DEV_219,6514.27,-0.39215077455338476,37.0,1,1,1,0.016096968654968246,0
2843,451.12,20,Clothing,0,0,72,1,64,0,CUST_00576,2026-05-06,2026-05-06 20:00:00,Clothing_M39,DEV_156,7715.69,1.4564583937939242,27.0,1,1,1,0.058467875199755305,0
9136,144.62,21,Travel,1,0,88,1,64,0,CUST_00091,2026-05-06,2026-05-06 21:00:00,Travel_M22,DEV_396,769.49,-0.01906536883476542,342.0,1,1,1,0.18794266332246035,0
704,25.98,21,Electronics,0,0,35,0,45,0,CUST_00012,2026-05-06,2026-05-06 21:00:00,Electronics_M9,DEV_574,4783.13,-0.7129643396918968,208.0,1,1,1,0.005431589774896354,0
3744,10.3,21,Electronics,0,0,44,3,36,0,CUST_00209,2026-05-06,2026-05-06 21:00:00,Electronics_M0,DEV_513,15189.98,-1.0986729667084087,210.0,1,1,0,0.0006780785754819954,0
4702,13.72,22,Clothing,1,1,59,1,69,0,CUST_00260,2026-05-06,2026-05-06 22:00:00,Clothing_M37,DEV_734,11257.14,-0.9845407011664482,890.0,1,1,0,0.0012187820352238669,0
7184,265.5,22,Travel,0,0,26,1,60,0,CUST_00540,2026-05-06,2026-05-06 22:00:00,Travel_M32,DEV_664,5750.77,0.30860707507498525,38.0,1,1,1,0.046167730582165514,0
9277,61.72,23,Clothing,0,0,79,2,66,0,CUST_00373,2026-05-06,2026-05-06 23:00:00,Clothing_M9,DEV_761,15556.09,-0.5993646612706501,293.0,1,1,1,0.003967577971071137,0
405,69.43,23,Electronics,0,0,82,2,68,0,CUST_00029,2026-05-06,2026-05-06 23:00:00,Electronics_M10,DEV_573,6529.98,-0.8187358919577944,400.0,1,1,1,0.010632498108723153,0
5372,76.7,23,Grocery,0,0,94,2,21,0,CUST_00239,2026-05-06,2026-05-06 23:00:00,Grocery_M6,DEV_688,16093.85,-0.672501265012393,356.0,0,1,1,0.004765795630007736,0
5036,85.97,0,Clothing,0,0,96,3,35,0,CUST_00130,2026-05-07,2026-05-07 00:00:00,Clothing_M0,DEV_586,9627.99,-0.4812962815479023,1018.0,1,1,0,0.00892917420977795,0
7121,428.43,0,Travel,0,1,66,1,25,0,CUST_00498,2026-05-07,2026-05-07 00:00:00,Travel_M20,DEV_110,10662.82,1.4431351604397487,83.0,1,1,1,0.0401798023412193,0
4171,35.04,0,Clothing,0,0,77,3,62,0,CUST_00590,2026-05-07,2026-05-07 00:00:00,Clothing_M34,DEV_574,20717.04,-0.9019393940650183,5.0,0,1,1,0.0016913613141645717,0
618,58.35,0,Travel,0,1,29,4,49,1,CUST_00378,2026-05-07,2026-05-07 00:00:00,Travel_M4,DEV_717,31321.14,-0.48086564274856636,39.0,0,1,0,0.0018629590110704783,0
